net_id,from_id,to_id,value
2011-12-31,CA,FI,15.17
2011-12-31,CA,FR,213.05
2011-12-31,CA,GB,910.51
2011-12-31,CA,IE,54.44
2011-12-31,CA,IN,56.44
2011-12-31,CA,IT,17.01
2011-12-31,CA,JP,145.43
2011-12-31,CA,KR,50.58
2011-12-31,CA,NL,149.93
2011-12-31,CA,PT,2.3
2011-12-31,CA,SE,35.72
2011-12-31,CA,TR,23.78
2011-12-31,CA,US,6146.86
2011-12-31,CH,AT,98.55
2011-12-31,CH,CA,188.43
2011-12-31,CH,DE,707.4
2011-12-31,CH,ES,212.82
2011-12-31,CH,FR,605.44
2011-12-31,CH,GB,2066.33
2011-12-31,CH,IE,122.5
2011-12-31,CH,IT,173.63
2011-12-31,CH,US,7630.34
2011-12-31,CL,AU,0.02
2011-12-31,CL,BE,0.38
2011-12-31,CL,CA,1.99
2011-12-31,CL,CH,0.47
2011-12-31,CL,DE,1.98
2011-12-31,CL,ES,1.2
2011-12-31,CL,FI,0.01
2011-12-31,CL,FR,0.53
2011-12-31,CL,GB,6.02
2011-12-31,CL,IN,0.98
2011-12-31,CL,IT,1.67
2011-12-31,CL,JP,0.22
2011-12-31,CL,KR,1.07
2011-12-31,CL,NL,0.66
2011-12-31,CL,PT,0.08
2011-12-31,CL,SE,0.12
2011-12-31,CL,TR,0.13
2011-12-31,CL,US,24.72
2011-12-31,DE,AT,733.49
2011-12-31,DE,AU,386.05
2011-12-31,DE,BE,278.78
2011-12-31,DE,CA,289.04
2011-12-31,DE,CH,502.3
2011-12-31,DE,CL,54.74
2011-12-31,DE,ES,1460.96
2011-12-31,DE,FI,158.13
2011-12-31,DE,FR,1748.62
2011-12-31,DE,GB,4587.89
2011-12-31,DE,GR,133.55
2011-12-31,DE,IE,953.29
2011-12-31,DE,IN,220.31
2011-12-31,DE,IT,1339.54
2011-12-31,DE,JP,469.47
2011-12-31,DE,KR,181.48
2011-12-31,DE,NL,1546.51
2011-12-31,DE,PT,302.08
2011-12-31,DE,SE,342.03
2011-12-31,DE,TR,184.15
2011-12-31,DE,US,5268.68
2011-12-31,ES,AT,43.84
2011-12-31,ES,AU,38.86
2011-12-31,ES,BE,53.45
2011-12-31,ES,CA,17.81
2011-12-31,ES,CH,82.93
2011-12-31,ES,CL,613.78
2011-12-31,ES,DE,544.89
2011-12-31,ES,FI,19.9
2011-12-31,ES,FR,275.35
2011-12-31,ES,GB,3911.67
2011-12-31,ES,GR,9.69
2011-12-31,ES,IE,78.44
2011-12-31,ES,IN,7.42
2011-12-31,ES,IT,309.7
2011-12-31,ES,JP,18.33
2011-12-31,ES,KR,7.15
2011-12-31,ES,NL,184.3
2011-12-31,ES,PT,759.51
2011-12-31,ES,SE,23.62
2011-12-31,ES,TR,173.68
2011-12-31,ES,US,2056.02
2011-12-31,FI,AT,3.52
2011-12-31,FI,AU,2.2
2011-12-31,FI,BE,2.73
2011-12-31,FI,CA,1.96
2011-12-31,FI,CH,5.95
2011-12-31,FI,DE,24.37
2011-12-31,FI,ES,12.02
2011-12-31,FI,FR,33.64
2011-12-31,FI,GB,23.59
2011-12-31,FI,GR,0.26
2011-12-31,FI,IE,5.15
2011-12-31,FI,IT,5.27
2011-12-31,FI,NL,22.46
2011-12-31,FI,PT,2.45
2011-12-31,FI,SE,33.25
2011-12-31,FI,US,4.17
2011-12-31,FR,AT,158.16
2011-12-31,FR,AU,197.76
2011-12-31,FR,BE,2239.28
2011-12-31,FR,CA,198.04
2011-12-31,FR,CH,557.95
2011-12-31,FR,CL,24.27
2011-12-31,FR,DE,2099.96
2011-12-31,FR,ES,1147.08
2011-12-31,FR,FI,72.4
2011-12-31,FR,GB,2069.46
2011-12-31,FR,GR,443.53
2011-12-31,FR,IE,274.62
2011-12-31,FR,IN,155.99
2011-12-31,FR,IT,3323.45
2011-12-31,FR,JP,1276.87
2011-12-31,FR,KR,191.32
2011-12-31,FR,NL,1161.12
2011-12-31,FR,PT,217.6
2011-12-31,FR,SE,95.12
2011-12-31,FR,TR,248.94
2011-12-31,FR,US,5368.73
2011-12-31,GB,AT,71.58
2011-12-31,GB,AU,783.16
2011-12-31,GB,BE,177.4
2011-12-31,GB,CA,932.1
2011-12-31,GB,CH,569.43
2011-12-31,GB,CL,60.04
2011-12-31,GB,DE,1877.57
2011-12-31,GB,ES,831.29
2011-12-31,GB,FI,62.93
2011-12-31,GB,FR,2982.35
2011-12-31,GB,GR,105.37
2011-12-31,GB,IE,1278.84
2011-12-31,GB,IN,820.82
2011-12-31,GB,IT,593.56
2011-12-31,GB,JP,1373.65
2011-12-31,GB,KR,916.47
2011-12-31,GB,NL,1516.97
2011-12-31,GB,PT,209.4
2011-12-31,GB,SE,159.19
2011-12-31,GB,TR,298.92
2011-12-31,GB,US,10904.83
2011-12-31,GR,AT,1.66
2011-12-31,GR,AU,0.68
2011-12-31,GR,BE,3.14
2011-12-31,GR,CA,0.91
2011-12-31,GR,CH,10.34
2011-12-31,GR,DE,30.24
2011-12-31,GR,ES,2.91
2011-12-31,GR,FI,0.01
2011-12-31,GR,FR,20.17
2011-12-31,GR,GB,117.11
2011-12-31,GR,IE,4.74
2011-12-31,GR,IN,0.01
2011-12-31,GR,IT,4.44
2011-12-31,GR,JP,0.62
2011-12-31,GR,KR,0.55
2011-12-31,GR,NL,34.33
2011-12-31,GR,PT,0.51
2011-12-31,GR,SE,0.77
2011-12-31,GR,TR,279.16
2011-12-31,GR,US,28.93
2011-12-31,IE,AT,4.25
2011-12-31,IE,AU,8.3
2011-12-31,IE,BE,5.75
2011-12-31,IE,CA,10.44
2011-12-31,IE,CH,8.67
2011-12-31,IE,DE,31.36
2011-12-31,IE,ES,49.44
2011-12-31,IE,FR,55.05
2011-12-31,IE,GB,1373.42
2011-12-31,IE,GR,1.92
2011-12-31,IE,IT,13.06
2011-12-31,IE,JP,2.1
2011-12-31,IE,NL,25.25
2011-12-31,IE,PT,5.68
2011-12-31,IE,SE,6.06
2011-12-31,IE,US,102.34
2011-12-31,IT,AT,1008.4
2011-12-31,IT,AU,28.88
2011-12-31,IT,BE,37.11
2011-12-31,IT,CA,34.63
2011-12-31,IT,CH,121.98
2011-12-31,IT,CL,3.08
2011-12-31,IT,DE,2344.34
2011-12-31,IT,ES,277.26
2011-12-31,IT,FI,10.41
2011-12-31,IT,FR,430.13
2011-12-31,IT,GB,502.84
2011-12-31,IT,GR,21.86
2011-12-31,IT,IE,154.57
2011-12-31,IT,IN,21.64
2011-12-31,IT,JP,40.5
2011-12-31,IT,KR,7.74
2011-12-31,IT,NL,204.79
2011-12-31,IT,PT,31.83
2011-12-31,IT,SE,28.84
2011-12-31,IT,TR,54.13
2011-12-31,IT,US,335.28
2011-12-31,JP,AT,64.9
2011-12-31,JP,AU,1167.62
2011-12-31,JP,BE,147.56
2011-12-31,JP,CA,553.97
2011-12-31,JP,CH,270.34
2011-12-31,JP,CL,29.8
2011-12-31,JP,DE,1320.91
2011-12-31,JP,ES,217.04
2011-12-31,JP,FI,40.81
2011-12-31,JP,FR,937.2
2011-12-31,JP,GB,1782.89
2011-12-31,JP,GR,9.35
2011-12-31,JP,IE,192.24
2011-12-31,JP,IN,252.24
2011-12-31,JP,IT,305.22
2011-12-31,JP,KR,470.1
2011-12-31,JP,NL,467.2
2011-12-31,JP,PT,12
2011-12-31,JP,SE,146.85
2011-12-31,JP,TR,45.65
2011-12-31,JP,US,12106.32
2011-12-31,NL,AT,91.34
2011-12-31,NL,AU,769.18
2011-12-31,NL,CA,472.14
2011-12-31,NL,CH,183.99
2011-12-31,NL,DE,1743.41
2011-12-31,NL,ES,677.65
2011-12-31,NL,FI,47.95
2011-12-31,NL,FR,651.33
2011-12-31,NL,GB,1089.56
2011-12-31,NL,GR,34.85
2011-12-31,NL,IE,130.69
2011-12-31,NL,IT,344.13
2011-12-31,NL,JP,116.95
2011-12-31,NL,PT,48.55
2011-12-31,NL,SE,57.47
2011-12-31,NL,US,2365.73
2011-12-31,SE,AT,16.43
2011-12-31,SE,AU,19.34
2011-12-31,SE,BE,27.78
2011-12-31,SE,CA,14.93
2011-12-31,SE,CH,32.35
2011-12-31,SE,CL,2.73
2011-12-31,SE,DE,674
2011-12-31,SE,ES,29.35
2011-12-31,SE,FI,1626.37
2011-12-31,SE,FR,96.15
2011-12-31,SE,GB,401.3
2011-12-31,SE,GR,2.93
2011-12-31,SE,IE,13.86
2011-12-31,SE,IN,1.56
2011-12-31,SE,IT,7.21
2011-12-31,SE,JP,7.58
2011-12-31,SE,KR,1
2011-12-31,SE,NL,99
2011-12-31,SE,PT,2.26
2011-12-31,SE,TR,4.07
2011-12-31,SE,US,1009.95
2011-12-31,TR,AT,2.37
2011-12-31,TR,AU,0.45
2011-12-31,TR,BE,5.16
2011-12-31,TR,CA,0.21
2011-12-31,TR,CH,6.84
2011-12-31,TR,DE,37.81
2011-12-31,TR,ES,1.04
2011-12-31,TR,FI,0.01
2011-12-31,TR,FR,20.71
2011-12-31,TR,GB,32.18
2011-12-31,TR,GR,0.65
2011-12-31,TR,IE,0.83
2011-12-31,TR,IN,0.39
2011-12-31,TR,IT,0.3
2011-12-31,TR,JP,1.11
2011-12-31,TR,NL,29.85
2011-12-31,TR,SE,0.17
2011-12-31,TR,US,54.84
2011-12-31,US,AT,106.4
2011-12-31,US,AU,1072.61
2011-12-31,US,BE,206.57
2011-12-31,US,CA,1074.3
2011-12-31,US,CH,712.22
2011-12-31,US,CL,116.68
2011-12-31,US,DE,1752.37
2011-12-31,US,ES,458.5
2011-12-31,US,FI,80.49
2011-12-31,US,FR,1816.58
2011-12-31,US,GB,6417.48
2011-12-31,US,GR,44.55
2011-12-31,US,IE,443.03
2011-12-31,US,IN,695.76
2011-12-31,US,IT,365.88
2011-12-31,US,JP,3605.16
2011-12-31,US,KR,881.92
2011-12-31,US,NL,948.73
2011-12-31,US,PT,45.27
2011-12-31,US,SE,196.26
2011-12-31,US,TR,216.32
2012-03-31,AT,AU,10.27
2012-03-31,AT,BE,21.58
2012-03-31,AT,CA,9.48
2012-03-31,AT,CH,93.2
2012-03-31,AT,CL,0.35
2012-03-31,AT,DE,462.95
2012-03-31,AT,ES,42.13
2012-03-31,AT,FI,10.23
2012-03-31,AT,FR,116
2012-03-31,AT,GB,186.28
2012-03-31,AT,GR,9.72
2012-03-31,AT,IE,17.74
2012-03-31,AT,IN,4.16
2012-03-31,AT,IT,181.6
2012-03-31,AT,JP,10.88
2012-03-31,AT,KR,7.57
2012-03-31,AT,NL,129.33
2012-03-31,AT,PT,10.22
2012-03-31,AT,SE,18.83
2012-03-31,AT,TR,13.81
2012-03-31,AT,US,113.96
2012-03-31,AU,AT,2.69
2012-03-31,AU,BE,8.66
2012-03-31,AU,CA,194.15
2012-03-31,AU,CH,75.76
2012-03-31,AU,CL,0.66
2012-03-31,AU,DE,182.99
2012-03-31,AU,ES,9.93
2012-03-31,AU,FI,5.25
2012-03-31,AU,FR,108.28
2012-03-31,AU,GB,1146.78
2012-03-31,AU,GR,0.15
2012-03-31,AU,IE,28.14
2012-03-31,AU,IN,80.99
2012-03-31,AU,IT,8.91
2012-03-31,AU,JP,188.81
2012-03-31,AU,KR,54.08
2012-03-31,AU,NL,113.16
2012-03-31,AU,PT,1.37
2012-03-31,AU,SE,21.66
2012-03-31,AU,TR,3.36
2012-03-31,AU,US,951.7
2012-03-31,BE,AT,12.49
2012-03-31,BE,AU,18.75
2012-03-31,BE,CA,10.25
2012-03-31,BE,CH,16.66
2012-03-31,BE,CL,0.17
2012-03-31,BE,DE,156.25
2012-03-31,BE,ES,131.54
2012-03-31,BE,FI,6.06
2012-03-31,BE,FR,291.54
2012-03-31,BE,GB,306.98
2012-03-31,BE,GR,2.53
2012-03-31,BE,IE,216.38
2012-03-31,BE,IN,6.33
2012-03-31,BE,IT,115.51
2012-03-31,BE,JP,12.57
2012-03-31,BE,KR,3.68
2012-03-31,BE,NL,230.58
2012-03-31,BE,PT,9.9
2012-03-31,BE,SE,7.74
2012-03-31,BE,TR,27.42
2012-03-31,BE,US,228.61
2012-03-31,CA,AT,14.27
2012-03-31,CA,AU,207.21
2012-03-31,CA,BE,16.1
2012-03-31,CA,CH,35.33
2012-03-31,CA,DE,270.53
2012-03-31,CA,ES,25.46
2012-03-31,CA,FI,22.28
2012-03-31,CA,FR,235.44
2012-03-31,CA,GB,928.92
2012-03-31,CA,IE,59.02
2012-03-31,CA,IT,29.05
2012-03-31,CA,JP,132.72
2012-03-31,CA,KR,51.14
2012-03-31,CA,NL,133.77
2012-03-31,CA,SE,25.51
2012-03-31,CA,TR,21.77
2012-03-31,CA,US,6320.16
2012-03-31,CH,AT,100.9
2012-03-31,CH,CA,258.76
2012-03-31,CH,DE,865.7
2012-03-31,CH,ES,194.74
2012-03-31,CH,FR,610.29
2012-03-31,CH,GB,2003.16
2012-03-31,CH,IE,126.17
2012-03-31,CH,IT,212.3
2012-03-31,CH,US,7781.81
2012-03-31,CL,AU,0.04
2012-03-31,CL,BE,0.28
2012-03-31,CL,CA,0.43
2012-03-31,CL,CH,0.01
2012-03-31,CL,DE,0.67
2012-03-31,CL,ES,0.34
2012-03-31,CL,FI,0.01
2012-03-31,CL,FR,0.53
2012-03-31,CL,GB,1.11
2012-03-31,CL,IN,0.96
2012-03-31,CL,IT,0.03
2012-03-31,CL,JP,0.29
2012-03-31,CL,KR,1.02
2012-03-31,CL,NL,0.02
2012-03-31,CL,SE,0.18
2012-03-31,CL,TR,0.02
2012-03-31,CL,US,12.97
2012-03-31,DE,AT,785.13
2012-03-31,DE,AU,319.86
2012-03-31,DE,BE,304.26
2012-03-31,DE,CA,304.09
2012-03-31,DE,CH,513.59
2012-03-31,DE,CL,59.18
2012-03-31,DE,ES,1399.19
2012-03-31,DE,FI,210.22
2012-03-31,DE,FR,1985.73
2012-03-31,DE,GB,4597.68
2012-03-31,DE,GR,63.19
2012-03-31,DE,IE,937.53
2012-03-31,DE,IN,210.51
2012-03-31,DE,IT,1334.74
2012-03-31,DE,JP,419.42
2012-03-31,DE,KR,181.09
2012-03-31,DE,NL,1650.3
2012-03-31,DE,PT,272.14
2012-03-31,DE,SE,335
2012-03-31,DE,TR,196.49
2012-03-31,DE,US,5022.57
2012-03-31,ES,AT,45.99
2012-03-31,ES,AU,39.5
2012-03-31,ES,BE,71.81
2012-03-31,ES,CA,19.29
2012-03-31,ES,CH,80.02
2012-03-31,ES,CL,657.66
2012-03-31,ES,DE,580.88
2012-03-31,ES,FI,20.07
2012-03-31,ES,FR,403.76
2012-03-31,ES,GB,4159.66
2012-03-31,ES,GR,9.18
2012-03-31,ES,IE,80.78
2012-03-31,ES,IN,4.65
2012-03-31,ES,IT,335.92
2012-03-31,ES,JP,21.59
2012-03-31,ES,KR,7.27
2012-03-31,ES,NL,179.64
2012-03-31,ES,PT,773.56
2012-03-31,ES,SE,25.85
2012-03-31,ES,TR,193.7
2012-03-31,ES,US,2093.76
2012-03-31,FI,AT,3.23
2012-03-31,FI,AU,3.01
2012-03-31,FI,BE,2.79
2012-03-31,FI,CA,1.34
2012-03-31,FI,CH,7.11
2012-03-31,FI,DE,25.66
2012-03-31,FI,ES,10.55
2012-03-31,FI,FR,32.73
2012-03-31,FI,GB,28.65
2012-03-31,FI,IE,5.52
2012-03-31,FI,IT,5.2
2012-03-31,FI,NL,26.06
2012-03-31,FI,PT,1.98
2012-03-31,FI,SE,39.98
2012-03-31,FI,US,4.28
2012-03-31,FR,AT,169.42
2012-03-31,FR,AU,197.26
2012-03-31,FR,BE,2462.81
2012-03-31,FR,CA,176.86
2012-03-31,FR,CH,587.11
2012-03-31,FR,DE,1859.21
2012-03-31,FR,ES,1305.72
2012-03-31,FR,FI,69.85
2012-03-31,FR,GB,2581.7
2012-03-31,FR,GR,417.25
2012-03-31,FR,IE,310.64
2012-03-31,FR,IN,160.32
2012-03-31,FR,IT,3569.68
2012-03-31,FR,JP,1105.04
2012-03-31,FR,KR,178.34
2012-03-31,FR,NL,1664.12
2012-03-31,FR,PT,197.24
2012-03-31,FR,SE,223.68
2012-03-31,FR,TR,255.1
2012-03-31,FR,US,5131.39
2012-03-31,GB,AT,79.15
2012-03-31,GB,AU,735.22
2012-03-31,GB,BE,214.18
2012-03-31,GB,CA,978.55
2012-03-31,GB,CH,546.02
2012-03-31,GB,CL,59.9
2012-03-31,GB,DE,3294.98
2012-03-31,GB,ES,836.49
2012-03-31,GB,FI,77.59
2012-03-31,GB,FR,2480.43
2012-03-31,GB,GR,85.03
2012-03-31,GB,IE,1308.19
2012-03-31,GB,IN,849.66
2012-03-31,GB,IT,576.23
2012-03-31,GB,JP,1456.57
2012-03-31,GB,KR,974.23
2012-03-31,GB,NL,1976.07
2012-03-31,GB,PT,196.44
2012-03-31,GB,SE,163.93
2012-03-31,GB,TR,304.63
2012-03-31,GB,US,11216.87
2012-03-31,GR,AT,1.09
2012-03-31,GR,AU,0.63
2012-03-31,GR,BE,2.98
2012-03-31,GR,CA,0.7
2012-03-31,GR,CH,10.98
2012-03-31,GR,DE,28.84
2012-03-31,GR,ES,2.81
2012-03-31,GR,FI,4.3
2012-03-31,GR,FR,21.47
2012-03-31,GR,GB,124.57
2012-03-31,GR,IE,4.94
2012-03-31,GR,IN,0.01
2012-03-31,GR,IT,4.56
2012-03-31,GR,JP,0.93
2012-03-31,GR,KR,0.34
2012-03-31,GR,NL,33.79
2012-03-31,GR,PT,0.5
2012-03-31,GR,SE,1.43
2012-03-31,GR,TR,293.1
2012-03-31,GR,US,28.4
2012-03-31,IE,AT,4.18
2012-03-31,IE,AU,8.71
2012-03-31,IE,BE,5.38
2012-03-31,IE,CA,5.99
2012-03-31,IE,CH,8
2012-03-31,IE,DE,31.93
2012-03-31,IE,ES,50.26
2012-03-31,IE,FR,55.35
2012-03-31,IE,GB,1325.01
2012-03-31,IE,GR,1.64
2012-03-31,IE,IT,12.35
2012-03-31,IE,JP,2.04
2012-03-31,IE,NL,23.98
2012-03-31,IE,PT,5.09
2012-03-31,IE,SE,5.59
2012-03-31,IE,US,88.92
2012-03-31,IT,AT,1033.61
2012-03-31,IT,AU,29.48
2012-03-31,IT,BE,45.03
2012-03-31,IT,CA,33.02
2012-03-31,IT,CH,125.45
2012-03-31,IT,CL,2
2012-03-31,IT,DE,2589.69
2012-03-31,IT,ES,263.23
2012-03-31,IT,FI,11.64
2012-03-31,IT,FR,365.25
2012-03-31,IT,GB,447.8
2012-03-31,IT,GR,17.6
2012-03-31,IT,IE,148.11
2012-03-31,IT,IN,21.2
2012-03-31,IT,JP,26.59
2012-03-31,IT,KR,4.88
2012-03-31,IT,NL,206.46
2012-03-31,IT,PT,30.7
2012-03-31,IT,SE,28.44
2012-03-31,IT,TR,57.62
2012-03-31,IT,US,336.58
2012-03-31,JP,AT,65.05
2012-03-31,JP,AU,1178.28
2012-03-31,JP,BE,157.07
2012-03-31,JP,CA,576.33
2012-03-31,JP,CH,277.89
2012-03-31,JP,CL,30.13
2012-03-31,JP,DE,1367.83
2012-03-31,JP,ES,213.71
2012-03-31,JP,FI,40.02
2012-03-31,JP,FR,1069.51
2012-03-31,JP,GB,1754.84
2012-03-31,JP,GR,6.43
2012-03-31,JP,IE,206.96
2012-03-31,JP,IN,251.55
2012-03-31,JP,IT,287.53
2012-03-31,JP,KR,479.8
2012-03-31,JP,NL,515.36
2012-03-31,JP,PT,8.39
2012-03-31,JP,SE,142.82
2012-03-31,JP,TR,53.88
2012-03-31,JP,US,12412.02
2012-03-31,NL,AT,93.29
2012-03-31,NL,AU,793.34
2012-03-31,NL,CA,489.36
2012-03-31,NL,CH,210.81
2012-03-31,NL,DE,1834.88
2012-03-31,NL,ES,675.17
2012-03-31,NL,FI,45.1
2012-03-31,NL,FR,689.43
2012-03-31,NL,GB,1274.83
2012-03-31,NL,GR,28.51
2012-03-31,NL,IE,141.39
2012-03-31,NL,IT,356.63
2012-03-31,NL,JP,176.87
2012-03-31,NL,PT,48.47
2012-03-31,NL,SE,69.22
2012-03-31,NL,US,1689.54
2012-03-31,SE,AT,20.37
2012-03-31,SE,AU,20.37
2012-03-31,SE,BE,29.22
2012-03-31,SE,CA,15.21
2012-03-31,SE,CH,41.04
2012-03-31,SE,CL,2.84
2012-03-31,SE,DE,795.12
2012-03-31,SE,ES,28.29
2012-03-31,SE,FI,1699
2012-03-31,SE,FR,107.76
2012-03-31,SE,GB,452.52
2012-03-31,SE,GR,2.65
2012-03-31,SE,IE,15.35
2012-03-31,SE,IN,3.17
2012-03-31,SE,IT,9.19
2012-03-31,SE,JP,5.63
2012-03-31,SE,KR,2.02
2012-03-31,SE,NL,105.24
2012-03-31,SE,PT,2.43
2012-03-31,SE,TR,3.23
2012-03-31,SE,US,853
2012-03-31,TR,AT,6.08
2012-03-31,TR,AU,0.14
2012-03-31,TR,BE,6.14
2012-03-31,TR,CA,0.13
2012-03-31,TR,CH,5.45
2012-03-31,TR,DE,36.71
2012-03-31,TR,ES,2.04
2012-03-31,TR,FI,0.02
2012-03-31,TR,FR,15.17
2012-03-31,TR,GB,33.77
2012-03-31,TR,GR,0.67
2012-03-31,TR,IE,0.88
2012-03-31,TR,IN,0.37
2012-03-31,TR,IT,1.17
2012-03-31,TR,JP,1.26
2012-03-31,TR,NL,28.47
2012-03-31,TR,PT,0.01
2012-03-31,TR,SE,0.22
2012-03-31,TR,US,44.53
2012-03-31,US,AT,135.75
2012-03-31,US,AU,1110.48
2012-03-31,US,BE,212.17
2012-03-31,US,CA,1202.47
2012-03-31,US,CH,758.34
2012-03-31,US,CL,123.61
2012-03-31,US,DE,2242.1
2012-03-31,US,ES,418.03
2012-03-31,US,FI,88.88
2012-03-31,US,FR,1973.34
2012-03-31,US,GB,6615.99
2012-03-31,US,GR,38.97
2012-03-31,US,IE,442.24
2012-03-31,US,IN,720.37
2012-03-31,US,IT,373.53
2012-03-31,US,JP,3395.59
2012-03-31,US,KR,946.83
2012-03-31,US,NL,1053.82
2012-03-31,US,PT,48.4
2012-03-31,US,SE,206.67
2012-03-31,US,TR,195.69
2012-06-30,AT,AU,7.81
2012-06-30,AT,BE,24.62
2012-06-30,AT,CA,9.77
2012-06-30,AT,CH,110.84
2012-06-30,AT,CL,0.35
2012-06-30,AT,DE,427.68
2012-06-30,AT,ES,31.91
2012-06-30,AT,FI,9.82
2012-06-30,AT,FR,103.41
2012-06-30,AT,GB,175.12
2012-06-30,AT,GR,7.46
2012-06-30,AT,IE,16.36
2012-06-30,AT,IN,3.45
2012-06-30,AT,IT,164.77
2012-06-30,AT,JP,8.67
2012-06-30,AT,KR,6.83
2012-06-30,AT,NL,107.86
2012-06-30,AT,PT,8.2
2012-06-30,AT,SE,18.58
2012-06-30,AT,TR,14.82
2012-06-30,AT,US,109.04
2012-06-30,AU,AT,1.82776
2012-06-30,AU,BE,4.3819
2012-06-30,AU,CA,194.98764
2012-06-30,AU,CH,83.8364
2012-06-30,AU,CL,0.65864
2012-06-30,AU,DE,256.04064
2012-06-30,AU,ES,9.35845
2012-06-30,AU,FI,6.03597
2012-06-30,AU,FR,74.2317
2012-06-30,AU,GB,1240.98591
2012-06-30,AU,GR,0.31485
2012-06-30,AU,IE,26.78319
2012-06-30,AU,IN,82.60824
2012-06-30,AU,IT,5.97785
2012-06-30,AU,JP,212.27882
2012-06-30,AU,KR,62.91672
2012-06-30,AU,NL,95.00887
2012-06-30,AU,PT,1.37356
2012-06-30,AU,SE,24.67464
2012-06-30,AU,TR,3.83163
2012-06-30,AU,US,1024.53235
2012-06-30,BE,AT,10.1
2012-06-30,BE,AU,17.48
2012-06-30,BE,CA,12.06
2012-06-30,BE,CH,15.49
2012-06-30,BE,CL,0.16
2012-06-30,BE,DE,134.17
2012-06-30,BE,ES,98.87
2012-06-30,BE,FI,4.9
2012-06-30,BE,FR,282.7
2012-06-30,BE,GB,320.12
2012-06-30,BE,GR,1.17
2012-06-30,BE,IE,199.53
2012-06-30,BE,IN,5.37
2012-06-30,BE,IT,100.01
2012-06-30,BE,JP,12.22
2012-06-30,BE,KR,2.99
2012-06-30,BE,NL,217.8
2012-06-30,BE,PT,8.07
2012-06-30,BE,SE,7.24
2012-06-30,BE,TR,23.61
2012-06-30,BE,US,221.04
2012-06-30,CA,AT,19.74
2012-06-30,CA,AU,206.49
2012-06-30,CA,BE,24.2
2012-06-30,CA,CH,43.65
2012-06-30,CA,DE,206.46
2012-06-30,CA,ES,21.58
2012-06-30,CA,FI,19.99
2012-06-30,CA,FR,212.21
2012-06-30,CA,GB,948.46
2012-06-30,CA,IE,49.14
2012-06-30,CA,IT,39.25
2012-06-30,CA,JP,157.08
2012-06-30,CA,KR,47.6
2012-06-30,CA,NL,132.8
2012-06-30,CA,SE,26.16
2012-06-30,CA,TR,25.33
2012-06-30,CA,US,6468.24
2012-06-30,CH,AT,87.8
2012-06-30,CH,CA,215.96
2012-06-30,CH,DE,915.66
2012-06-30,CH,ES,179.33
2012-06-30,CH,FR,643.22
2012-06-30,CH,GB,1811.3
2012-06-30,CH,IE,127.21
2012-06-30,CH,IT,187.72
2012-06-30,CH,US,7563.06
2012-06-30,CL,AU,0.12
2012-06-30,CL,BE,0.17
2012-06-30,CL,CA,0.63
2012-06-30,CL,CH,0.24
2012-06-30,CL,DE,1.61
2012-06-30,CL,ES,2.53
2012-06-30,CL,FI,0.03
2012-06-30,CL,FR,0.7
2012-06-30,CL,GB,1.92
2012-06-30,CL,IE,0.16
2012-06-30,CL,IN,0.33
2012-06-30,CL,IT,0.5
2012-06-30,CL,JP,0.33
2012-06-30,CL,KR,0.46
2012-06-30,CL,NL,0.62
2012-06-30,CL,SE,0.15
2012-06-30,CL,US,31.45
2012-06-30,DE,AT,719.11
2012-06-30,DE,AU,237.99
2012-06-30,DE,BE,273.1
2012-06-30,DE,CA,253.16
2012-06-30,DE,CH,571.24
2012-06-30,DE,CL,57.37
2012-06-30,DE,ES,1225.28
2012-06-30,DE,FI,186.53
2012-06-30,DE,FR,1897.58
2012-06-30,DE,GB,4412.81
2012-06-30,DE,GR,55.12
2012-06-30,DE,IE,862.12
2012-06-30,DE,IN,202.24
2012-06-30,DE,IT,1253.06
2012-06-30,DE,JP,499.39
2012-06-30,DE,KR,202.11
2012-06-30,DE,NL,1551.76
2012-06-30,DE,PT,239.59
2012-06-30,DE,SE,332.6
2012-06-30,DE,TR,178.86
2012-06-30,DE,US,4923.89
2012-06-30,ES,AT,45.92
2012-06-30,ES,AU,32.08
2012-06-30,ES,BE,51.66
2012-06-30,ES,CA,18.06
2012-06-30,ES,CH,76.91
2012-06-30,ES,CL,651.28
2012-06-30,ES,DE,576.2
2012-06-30,ES,FI,13.54
2012-06-30,ES,FR,379.27
2012-06-30,ES,GB,4321.66
2012-06-30,ES,GR,7.67
2012-06-30,ES,IE,72.41
2012-06-30,ES,IN,4.97
2012-06-30,ES,IT,312.56
2012-06-30,ES,JP,32.34
2012-06-30,ES,KR,10
2012-06-30,ES,NL,196.08
2012-06-30,ES,PT,722.89
2012-06-30,ES,SE,24.3
2012-06-30,ES,TR,199.44
2012-06-30,ES,US,1979.76
2012-06-30,FI,AT,3.2
2012-06-30,FI,AU,2.94
2012-06-30,FI,BE,3.08
2012-06-30,FI,CA,1.3
2012-06-30,FI,CH,7.23
2012-06-30,FI,DE,23.88
2012-06-30,FI,ES,6.21
2012-06-30,FI,FR,26.7
2012-06-30,FI,GB,27.18
2012-06-30,FI,IE,4.27
2012-06-30,FI,IT,3.47
2012-06-30,FI,NL,22.43
2012-06-30,FI,PT,1.22
2012-06-30,FI,SE,35.64
2012-06-30,FI,US,5.01
2012-06-30,FR,AT,151.97
2012-06-30,FR,AU,181.13
2012-06-30,FR,BE,2466.09
2012-06-30,FR,CA,104.39
2012-06-30,FR,CH,581.66
